id	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
PACRGL	536.607042340369	0.0079311665873265	0.27363531903907	0.028984440368219	0.976877000168826	0.988423047548022
SLC38A6	461.590448637907	0.00861906568910589	0.296886678224447	0.0290315003039303	0.976839467567151	0.988423047548022
AFG3L1	536.65633112563	0.0115079564999069	0.401322037904118	0.0286751172699277	0.977123701747196	0.988485605255885
GCGR	0.416749716357711	-0.0335585298982231	1.18401429737349	-0.0283430106989976	0.97738857678878	0.988588518110069
HIST1H2BG	151.553338447116	-0.0280155833968307	0.988842382164937	-0.0283316976518486	0.977397599670996	0.988588518110069
LENG9	280.491944881811	-0.0118551366108562	0.418267592834962	-0.028343426107922	0.977388245473519	0.988588518110069
ABO	25.7978852469072	0.0209952162433645	0.750919311983083	0.0279593505032102	0.977694572060754	0.988593864968816
UGGT2	1389.1413354289	-0.00946786422811119	0.336228224171346	-0.0281590406380823	0.977535305094712	0.988593864968816
ASH1L	8587.87336490187	-0.0082667169043476	0.296039580729198	-0.0279243636407848	0.977722476642771	0.988593864968816
DNAH7	101.884425400012	0.0212773813963018	0.758194251267184	0.0280632322927014	0.977611718895825	0.988593864968816
C12orf43	669.619955338503	0.00867198849070224	0.310898223956009	0.0278933355757262	0.97774722381712	0.988593864968816
RWDD4A	1381.48965346446	0.00661591435638631	0.234480143819621	0.0282152435110913	0.977490479500912	0.988593864968816
HSF2	906.61006392197	-0.00822250065244985	0.297933311711958	-0.0275984602232037	0.977982409762814	0.988773623111529
KIAA1244	2720.53333644924	-0.0208554136921692	0.757838589692796	-0.0275195984683537	0.978045308449115	0.988779182073153
PDE4A	1446.38392429701	0.0160688480691326	0.587456496497099	0.0273532562239899	0.97817798041324	0.988855275269863
CDC37	5707.43652869099	-0.00676349451719705	0.249950408642975	-0.0270593457074835	0.978412400302932	0.988998519963135
NEURL4	1020.03112320916	0.0102929918279704	0.380775821290783	0.027031631874835	0.978434504656435	0.988998519963135
CAPN10	351.026224008104	0.0114480406185011	0.424805340909578	0.0269489093380723	0.978500483654937	0.989007177811415
PCDH10	27.7890358960036	0.0217257573067178	0.808825091181599	0.0268608844403912	0.978570691946181	0.989020109097918
CHRM1	92.9842167744827	0.0248134832224017	0.931534853213609	0.0266372032531045	0.978749099873821	0.989142387470017
TNFAIP6	682.006860028465	-0.0135814701637226	0.511792299201764	-0.0265370740921766	0.978828963153674	0.989165066249277
VPS8	2257.61899040594	-0.00820601530105052	0.312178477148046	-0.0262862942250786	0.97902898675916	0.989309164422672
GPR107	7842.03479513128	-0.0101419579626285	0.387070116240832	-0.0262018624974868	0.979096330335534	0.989319180335518
SULT1A2	90.2052791959368	-0.0210494470555948	0.807662440467963	-0.0260621839037094	0.979207739682644	0.98933258806523
WDR64	5.57728691559234	-0.0306055870057993	1.17527491307859	-0.0260412152639497	0.979224464560093	0.98933258806523
TMEM231	533.358742335077	0.00790193029685137	0.304833136562404	0.0259221500193885	0.979319432820931	0.98937050904776
FANCM	454.701971909989	-0.0100176599985177	0.390740263402339	-0.0256376445859194	0.979546359892247	0.989541730911556
SMARCD3	978.035401390076	0.0113054289584476	0.443190707328172	0.025509174203141	0.97964883091365	0.989587214057265
MUC6	1148.52263453482	0.0299908860645697	1.18472075574243	0.0253147300063764	0.97980392485056	0.989627816445367
RAB42	86.8009727919286	-0.0121287718413649	0.478485624619262	-0.025348247088961	0.979777190666673	0.989627816445367
RASA4	628.105761820251	0.00996100951621396	0.396280878997776	0.0251362355443596	0.979946297520953	0.989713585899152
CCDC8	953.242412373794	0.0161655159100976	0.651844432053751	0.0247996532840901	0.980214767613659	0.989908478270647
LOC284009	2.13563533807566	-0.0274424812620769	1.1087773150911	-0.0247502189020004	0.980254198440769	0.989908478270647
NEB	49.0004688473586	-0.0166477073542986	0.679933589687675	-0.0244843137723872	0.980466295761436	0.99006462341207
ARMC8	2172.65856915256	0.00620934699170194	0.25480178981181	0.0243693225086371	0.980558018147304	0.990099204021422
SNORA72	0.530497991627977	0.0284412528946746	1.17631898266844	0.0241781806752423	0.980710482341148	0.990195109829941
GTF2A1L	10.7727690472687	-0.0234873858699981	0.98363668294615	-0.0238781109704547	0.980949834219773	0.990378727245915
WARS2	1142.28704820831	-0.0044534702679847	0.191576901643446	-0.0232463842445542	0.98145373931433	0.990423118675224
CHMP5	3761.51368362631	-0.00587375639854719	0.249812340367645	-0.0235126751140591	0.981241328001698	0.990423118675224
ZNF331	1529.84338714244	0.00631317680824041	0.270523796951153	0.0233368630759694	0.981381567231012	0.990423118675224
EXOC2	2389.16482006312	-0.0067008894744887	0.287021867514572	-0.0233462681171792	0.981374065137794	0.990423118675224
C11orf30	1232.61333990079	0.00612695128814865	0.259797767510604	0.023583540947474	0.981184800922024	0.990423118675224
C5orf47	0.917230616211991	0.0276412806417607	1.17595861280985	0.0235053175687146	0.981247196851533	0.990423118675224
C14orf50	113.382818990094	-0.0158951482624468	0.669575816553892	-0.0237391313567064	0.981060692483279	0.990423118675224
NAIF1	441.036915176061	0.00669526606288563	0.288039877729712	0.0232442331098622	0.98145545520784	0.990423118675224
SIAH3	2.14877264446628	0.0208033734077973	0.897692853527219	0.023174266483304	0.981511265465271	0.990423118675224
PLXDC1	1495.16368617639	-0.00894450415222471	0.390504806410248	-0.0229049783905297	0.981726069257163	0.990581845655101
CEACAM21	37.3872232830822	-0.0151328455691377	0.663534938237127	-0.0228064035472533	0.981804700062299	0.990603160737607
FRG1	1992.95196106354	0.00882655811532863	0.393744979171273	0.0224169413763857	0.982115366483371	0.990800544834117
BIN3	1033.04656206902	0.00914477548480041	0.407340981286263	0.0224499274684416	0.982089054011627	0.990800544834117
COX7C	7947.51099083436	-0.00910235609387843	0.410624822641774	-0.0221670868198322	0.982314672048975	0.990930894479867
FANCC	536.668990821753	0.00798901767690403	0.362500828171947	0.0220386191038288	0.98241714942106	0.990930894479867
RPS14	26338.8990771853	-0.0079616618508782	0.360502340399293	-0.0220849103006096	0.982380223377293	0.990930894479867
C22orf43	3.31251519032497	0.0228129993972846	1.04277113569744	0.0218772831509442	0.982545845857492	0.991002678186144
MIF4GD	986.969181526521	0.0055651568200027	0.255661107093876	0.0217677099315667	0.982633251822695	0.991032810064271
CHRNA3	24.4216856899707	-0.0181033164430402	0.834598599107182	-0.0216910458062192	0.982694406505381	0.991036464285563
INPP4A	1723.30117228243	0.00626607416171828	0.291391023936657	0.0215040054325091	0.982843608329708	0.99112890745156
CHTF8	5812.72602520661	-0.00317450295449886	0.150381459873258	-0.0211096697503425	0.98315817126929	0.991277869247835
USP48	3659.68360708321	0.00432915741033769	0.205149890607899	0.0211024114978055	0.983163961227172	0.991277869247835
C9orf110	406.945067974227	-0.00808713763722295	0.381207644407432	-0.0212145211562952	0.983074530681998	0.991277869247835
TLR1	512.067193145988	0.00974062633789855	0.468724152436683	0.0207811487572413	0.983420235604957	0.991406525994541
GPN3	1404.99796395681	-0.0064930208196585	0.311436792926268	-0.0208485990324069	0.983366429728992	0.991406525994541
DHX29	3068.81185074525	0.00702562590527803	0.338976350789493	0.0207260060736243	0.983464223626769	0.991406525994541
C8orf31	29.0272796915674	-0.0121673821023132	0.589447753294311	-0.0206420026784596	0.983531234302749	0.991416059576287
MTMR8	29.7242960127052	0.0124271683219472	0.604455121840067	0.0205592902978748	0.983597215231989	0.991424554101009
TAF9	3091.82278128818	-0.00675997773798107	0.330398448231108	-0.0204600771407152	0.983676359230684	0.991446314674844
OR2T33	0.671028551458114	-0.0240501817283841	1.1809290221204	-0.0203654760598576	0.983751824248433	0.991464364878511
LCN1	0.86510051010144	0.023864874844054	1.18461368760963	0.0201457024291267	0.983927142265705	0.991525035256174
RPS6KB1	2712.02136667596	-0.00909443130465318	0.451344920091778	-0.0201496259286665	0.983924012401313	0.991525035256174
ZIK1	191.668208268273	0.0129830346237282	0.651051088051342	0.0199416526014689	0.984089917771812	0.991631057241137
ATG5	2188.93494735288	-0.00518589098619203	0.263801392382903	-0.019658315444616	0.984315943804117	0.991800798313624
CDHR5	1.52505983782862	-0.0217468691946252	1.11266010373451	-0.0195449348113	0.984406391083221	0.991833917810117
CNTNAP4	19.718245693813	0.0221733519247417	1.15854887089641	0.0191389008109649	0.984730298746845	0.992102241561186
HTRA1	16605.7868018389	0.0102330700394185	0.540372697856904	0.0189370596997265	0.984891315470492	0.992206433141978
FLJ35390	136.0699452386	-0.00784795752193986	0.420774431234709	-0.0186512224588149	0.985119340316147	0.992378114402687
ZNF70	420.612910745069	0.00593975483538076	0.323343460405735	0.0183698004219027	0.985343844148545	0.99248819198356
SPATA18	911.587653324903	-0.0101331586227591	0.550839099841635	-0.0183958593819363	0.985323055619479	0.99248819198356
TAS2R13	0.562930157992158	-0.0215229253126287	1.17739839033584	-0.018280070271278	0.985415426430552	0.992502259000918
ZNF740	1924.57883008275	-0.00668901413176327	0.367966446498791	-0.0181783262996107	0.985496592887589	0.992525976910758
CADPS2	2809.62432621239	0.0090870293587129	0.5021522146775	0.0180961650533572	0.985562137295832	0.992533959488922
NAMPT	9399.73327615347	0.00832902348989175	0.467617034060797	0.0178116340578151	0.985789123596864	0.992596169997306
STXBP6	171.225356284295	0.0154398295348448	0.868229029776493	0.0177831298025355	0.985811863100451	0.992596169997306
RAVER2	1292.90436067981	0.0106146205050606	0.598687745071014	0.0177298108946619	0.985854398727732	0.992596169997306
SNORA20	0.450578296549571	0.0210020936907095	1.1728859250155	0.0179063396045373	0.985713571552715	0.992596169997306
GK5	1815.8722835915	-0.00455328565312447	0.258474147474449	-0.0176160196198136	0.985945176851478	0.992629550931827
NUDT4	3181.96374116318	-0.00664407348534051	0.385263653251683	-0.0172455237582459	0.986240744872681	0.992753057393607
GALNTL4	667.784886945202	0.00807266099639364	0.466459839863739	0.0173062294039114	0.986192316002739	0.992753057393607
C6orf227	2.02023864689988	-0.020103233930294	1.1599618584514	-0.0173309439304606	0.986172599620601	0.992753057393607
INSL5	0.440373193413893	-0.0195616521302444	1.17048839374074	-0.0167123845352517	0.986666067111025	0.993123154847173
SFRS11	7055.53263428366	0.0063788708886936	0.384061565291067	0.0166089800833345	0.986748560476711	0.993148156749742
ASB4	6.19016210764145	-0.0169022837160245	1.03266048067228	-0.0163677065525164	0.986941042734997	0.993233619986472
C1orf128	2633.39576852997	0.00337055460788701	0.207459961792269	0.0162467715638643	0.987037522066208	0.993233619986472
PGBD1	408.414806597946	0.00773861325617123	0.476028350732707	0.0162566226239674	0.987029663095359	0.993233619986472
C2orf68	1951.08152117315	-0.00532860557015688	0.328653498033996	-0.0162134454738276	0.987064108936979	0.993233619986472
CATSPER3	12.8565669105855	-0.0077700441315824	0.492116831071515	-0.015789023339568	0.98740270545281	0.993516296970217
BLK	12.2450714539611	-0.0151296762624122	0.965657529219781	-0.0156677453492611	0.987499459320456	0.993555615107422
EIF4G3	4999.84085389319	-0.00571094374070564	0.367992764838004	-0.0155191739794658	0.987617987711164	0.993616835434675
KIAA0090	3398.11556646132	0.00477389053812067	0.314331328170402	0.015187447480681	0.987882635967909	0.993825047432296
RPS23	31456.3366217573	-0.00612144655197454	0.407376518579716	-0.0150265080896573	0.988011032370894	0.993896171666726
AGAP6	246.155246560515	-0.00621789075796393	0.417400353947361	-0.0148967069605027	0.988114587096753	0.993942299406054
PCDHGB1	109.559062264147	-0.00806924388667962	0.54841014502271	-0.0147138851458437	0.988260441813525	0.994030968742251
C14orf101	1301.54674207845	0.00570715812136126	0.391666002420359	0.0145714922563945	0.988374042722345	0.994087187477966
TAX1BP3	4971.28207618514	0.0050152540371895	0.356958326847222	0.0140499707108276	0.988790114099691	0.99440738741508
TWSG1	2758.71714298956	-0.00493729007297428	0.351966394000354	-0.0140277315025971	0.98880785667206	0.99440738741508
KIAA0913	3679.80621001398	0.00530130718139195	0.392077689582637	0.0135210631011296	0.989212081213321	0.994698467620058
ERBB2IP	5243.77441295843	-0.00378006494934075	0.279586882360163	-0.0135201799076943	0.98921278583532	0.994698467620058
FTSJD1	1936.1867909529	-0.00414831887923026	0.311685044166045	-0.0133093292632299	0.989381005172171	0.994809549095017
FABP5	938.549400404971	0.0109538782766063	0.846119632119547	0.0129460159778666	0.989670862254253	0.994822204821797
HRH2	68.3953602567749	0.00920891785763407	0.706821439514862	0.0130286340266571	0.989604948147819	0.994822204821797
TTR	0.801541841347357	0.0153463827167466	1.18323396504665	0.0129698632477488	0.989651836483155	0.994822204821797
GPATCH3	564.575145360588	-0.00434432013757619	0.335114194449334	-0.0129637007609148	0.989656753022912	0.994822204821797
ASXL1	4684.36934876954	-0.00433289627431384	0.336356596628514	-0.0128818531217905	0.989722052537812	0.994822204821797
C17orf54	0.563060955165071	0.0151321270628915	1.17675188796187	0.0128592332994684	0.989740099050038	0.994822204821797
ADAM17	1960.84771050899	0.00404590051449105	0.332773494207262	0.0121581213195157	0.990299461700169	0.994978041834185
MZF1	530.860921842493	-0.00445940368271219	0.366673322127265	-0.0121617892920075	0.990296535297911	0.994978041834185
DULLARD	4439.12736775685	0.00317298096848049	0.252626582136085	0.0125599647576725	0.989978861513285	0.994978041834185
COG4	2839.52128566636	0.00314618398543352	0.257995405498581	0.0121947287369458	0.990270255372215	0.994978041834185
WDR91	1052.57038910179	0.00322312090405091	0.262645213877542	0.0122717671358508	0.99020879222238	0.994978041834185
AGXT2	0.593435005678686	0.0144968425312757	1.1792251071265	0.0122935327985012	0.990191427046131	0.994978041834185
IFI27L2	514.826640816794	-0.0052270915583802	0.421539377247091	-0.0124000077822297	0.990106478775662	0.994978041834185
RNMT	2654.31431741446	0.00310001793112172	0.263667642388273	0.01175729377728	0.990619252941747	0.995241295414355
CYP4A22	1.25710291868379	-0.0140957096886357	1.21404333565069	-0.0116105490427826	0.990736330308053	0.995300870466351
CACNB1	204.751418463237	0.00534455044841207	0.471957676960633	0.0113242155161677	0.990964776386477	0.995472313857794
SLC39A14	5535.31241048273	0.0038106187649468	0.346183500256178	0.0110075112249051	0.991217454097782	0.995611957955692
ARMCX3	5602.37483839656	0.00279250425431971	0.256890786036043	0.0108703947596155	0.991326850662952	0.995611957955692
XKR8	394.892361782144	0.00333044867559698	0.30872453648668	0.0107877680002304	0.991392773413095	0.995611957955692
LACE1	167.386556219384	-0.00357022589580576	0.329059101755317	-0.0108498013784178	0.991343280834935	0.995611957955692
C15orf55	2.7521731534465	0.0127924700277609	1.17073903484317	0.0109268330917782	0.991281822063411	0.995611957955692
BTN2A2	582.401186681264	-0.00273993133887549	0.256142527291347	-0.0106969013222821	0.991465270349384	0.995626719542876
LRRFIP2	2500.3380017318	0.00363755494588259	0.348870454486874	0.010426663820623	0.99168087665314	0.995727138099032
NLRP9	6.97805512124112	0.00803470567322932	0.769653752266133	0.0104393769920205	0.991670733562006	0.995727138099032
ROR1	288.737649765069	-0.00578850935500802	0.563796544184534	-0.0102670181552468	0.991808248646386	0.995796986138756
CT62	99.6300882936543	0.0109028000003855	1.08348541017952	0.0100627104877943	0.99197125415817	0.995902600776818
IL10	38.8469635604436	0.00655021279730825	0.681356489222149	0.00961348853488738	0.99232966407041	0.996204370492271
C21orf7	198.37114248163	0.00398972731843393	0.423778313924872	0.00941465664319302	0.992488301786813	0.996305564485993
FKTN	1360.40898817642	0.00253574680418518	0.277437881246887	0.00913987229425478	0.992707538540894	0.996373514968678
PCDHB1	2.2529146993398	-0.0107743189683765	1.1763616193522	-0.00915901946402307	0.992692261949186	0.996373514968678
AGXT2L1	11.5220859568699	0.0108146134286835	1.18832129657388	0.00910074864421249	0.992738753398969	0.996373514968678
RPS26P11	2.18325314845829	0.00791865631094581	0.875973970048235	0.0090398306133569	0.992787356955903	0.996373514968678
PHF10	5396.28444550461	-0.00439119145426215	0.498080031097468	-0.00881623670916221	0.992965751969523	0.996494497141101
TPD52L2	6718.72879624097	0.00316499491646143	0.37014601580314	0.008550665903006	0.9931776388264	0.99664907412464
TNS4	2556.36115111388	0.00821883158542028	0.971132556969984	0.00846314082092329	0.993247471211215	0.996661090410927
MGC57346	461.995725466247	-0.00304620914224983	0.372754015088529	-0.00817216990010518	0.993479624385049	0.996835974467431
RAPGEF5	2414.76661446552	0.0021698737704702	0.270256872831347	0.00802893094905417	0.993593908782829	0.996892578058886
LTF	13203.5065488815	-0.00752718901529899	0.976453348601009	-0.00770870316137826	0.993849405679378	0.997090848120731
FAM187B	0.557115625726102	0.00886133480577456	1.19624949546173	0.00740759752826834	0.99408964635225	0.997273789998478
C18orf1	2615.58941183438	-0.00353633479270202	0.483749692298825	-0.0073102574513216	0.994167310393833	0.997284206043822
KCNJ2	698.196275108267	-0.00424602512027297	0.585702154215676	-0.00724946133407841	0.994215817391766	0.997284206043822
RING1	1550.50582970153	-0.00226118566018341	0.321594193576331	-0.00703117688487344	0.994389978743513	0.99734275247952
GMCL1L	14.086920303614	0.0057690511224006	0.812625824104138	0.00709927121595055	0.994335648684103	0.99734275247952
MS4A14	218.466935045716	-0.00495082000922124	0.716329890040313	-0.0069113687395379	0.994485569490059	0.997380555428258
CTSK	12347.9551482094	-0.00410101993407872	0.61521160446572	-0.00666603149925991	0.994681315775098	0.997518795222789
NFASC	1616.41021061267	0.00418030834559331	0.658496912207406	0.00634825808306394	0.994934856908753	0.997714975265466
CNGA4	9.53427066264118	0.00457959902922299	0.751408121673056	0.00609468928686348	0.995137171620292	0.997814853210333
KCNV2	1.18204964087957	-0.00685807499735928	1.12830189334477	-0.00607822696905083	0.995150306406219	0.997814853210333
AOAH	214.814199531307	-0.00358204545559003	0.645512957792031	-0.00554914570242304	0.995572445041366	0.998070806476996
MAGEL2	68.0189639538765	-0.00338149903261498	0.610331029593505	-0.0055404344014217	0.995579395547093	0.998070806476996
C12orf51	3786.73210724564	-0.0020833013857489	0.366717410482703	-0.00568094485344094	0.995467286191494	0.998070806476996
FLOT2	5857.77114095566	-0.0012125014052952	0.231592099059927	-0.00523550419127836	0.995822691121459	0.998256615296686
PCP2	27.5809282308459	0.00494861280853658	0.97037051892293	0.00509971470900551	0.995931034006187	0.998307127831864
ZNF214	129.920070489816	0.00363233202008462	0.739147086101925	0.00491422084776201	0.996079034838803	0.998351720677834
FAM110C	32.6465555677718	-0.00499979200648225	1.02064025031625	-0.00489868198411052	0.996091432908971	0.998351720677834
MIDN	5179.69568481166	0.00238366612226167	0.497815837254788	0.00478824887413471	0.996179544748856	0.998381943090749
RIN3	1076.8152492725	-0.00126604100961076	0.269657187016725	-0.00469500191564423	0.996253944220984	0.998398420103012
FAM170A	0.600168234133032	0.00539830126789419	1.17906256374677	0.00457846889035281	0.996346923123138	0.998433513538056
PDHX	2571.11147058173	0.00195488907758341	0.448885229955046	0.00435498641329586	0.996525234562008	0.998554109159743
METRNL	1049.60968089369	0.00250955675946871	0.620762364464782	0.00404270120601213	0.996774399910016	0.998745684786525
TRAF3IP1	1521.34819307135	-0.00125114127799884	0.317659474595185	-0.00393862414962831	0.99685744072517	0.998763370255733
SFMBT1	842.145261008714	-0.00141498587038859	0.372112427973057	-0.00380257622164408	0.996965990453229	0.998763370255733
C14orf37	344.194630426121	0.00192604495117958	0.500396671217778	0.00384903629852754	0.996928920946484	0.998763370255733
IL20	62.0152622529747	-0.00339373591247851	1.04612569766792	-0.00324409955710295	0.997411587589835	0.999035469695459
TMEM170A	1272.33883722401	-0.00152820367361008	0.452481386961729	-0.00337738461215275	0.997305242085132	0.999035469695459
LQK1	53.7852638338656	0.00269990753585132	0.817453377403477	0.00330282755014994	0.997364729681958	0.999035469695459
PGM3	1542.80684038627	-0.00124114218700089	0.407252004901578	-0.0030476023986692	0.997568368862753	0.999134410258142
ASNSD1	2827.90252766614	0.000946451144656432	0.336889399282554	0.00280938238683678	0.997758440116785	0.999168715912683
SLC30A6	1041.1054874024	0.000858407521394295	0.308050224947037	0.00278658300457947	0.997776631320677	0.999168715912683
ZNF100	527.614559334733	0.00125842818237075	0.445033280521766	0.00282771702128736	0.997743811253137	0.999168715912683
SEMA6B	1062.42912230249	-0.00184725403401096	0.697750671155406	-0.00264744142911693	0.997887649825636	0.999221801772738
ZNF837	60.0811319452541	0.00146595021614973	0.585989711093883	0.00250166545315821	0.998003961840609	0.999280181740661
ZNF223	222.199511654788	0.000692700100248086	0.318848361029525	0.00217250638520279	0.998266592060553	0.999485051719563
NFX1	3271.18563070713	-0.000573393172906561	0.283024806288929	-0.00202594670207532	0.998383529511194	0.999513058035656
CEP164	1118.80792502485	0.000498315349408366	0.250157718840604	0.00199200469095213	0.99841061126318	0.999513058035656
SLC35D1	1470.80396707907	0.000551327938763802	0.296148653015228	0.00186165945092262	0.99851461152464	0.999559082875607
KCND1	230.031820962257	0.000564414783404672	0.376129720821569	0.00150058544209651	0.998802706492921	0.999573226387586
PMS1	906.74355806229	-0.000477442305081638	0.366765442074312	-0.00130176469838972	0.998961342338707	0.999573226387586
TADA2A	481.1947953624	0.000435061397143609	0.308348517397647	0.00141094045405301	0.99887423276902	0.999573226387586
ITGA8	147.801420993173	0.000934285396096306	0.737032472138299	0.00126763125291581	0.998988576865381	0.999573226387586
YIPF5	3158.86909557843	0.000444558738403322	0.313684857736565	0.0014172145305677	0.99886922678524	0.999573226387586
TM2D2	2329.0021082344	0.000242542723054429	0.181309283722772	0.00133772919993046	0.998932646843182	0.999573226387586
TTC29	2.31560356052718	0.00139258484840433	1.10335000567796	0.00126214242193133	0.998992956315377	0.999573226387586
ANKRD9	146.85403777133	0.000566570944625688	0.416636542996995	0.0013598685812583	0.998914982188703	0.999573226387586
GFM2	1591.31900317714	0.000418420339422926	0.38783088458242	0.00107887317915241	0.999139183914284	0.999661473085175
LDLR	4953.36843944586	-0.000518261704984851	0.53672945028947	-0.000965592077545476	0.999229569109014	0.999693841182011
HARS2	1822.59150636702	-0.000183798367603309	0.30687770312724	-0.00059893034172998	0.999522122755908	0.999790972288296
LACTB2	862.399028064875	0.0002241621386721	0.385387732231087	0.000581653539863298	0.999535907646975	0.999790972288296
TTYH2	537.546875996432	0.000277877010676238	0.484292667826044	0.000573779099162514	0.999542190540587	0.999790972288296
ZNF680	1007.46346007688	-0.0001870788646016	0.338331741455368	-0.000552945058589128	0.999558813697262	0.999790972288296
NAP1L3	239.665487189611	0.000113812959332551	0.417916400323664	0.000272334273659532	0.999782708690356	0.999913360821504
ZNF24	6961.57510999487	5.83515216673925e-05	0.321785108060149	0.000181336923946416	0.999855314068873	0.999913360821504
INO80	2368.63871010066	-8.22178492312403e-05	0.346282425716756	-0.000237430037233512	0.9998105582408	0.999913360821504
UHRF2	2198.74218344384	-4.23098413364352e-06	0.395269377549696	-1.07040524107172e-05	0.999991459401844	0.999991459401844
A2M	97300.0539928276	0.064080098983044	0.659911943377826	0.0971040145978318	NA	1
NAT1	3903.81215984157	1.9153396854503	0.98500348153383	1.94450042193533	NA	1
NAT2	46.8235774479867	-1.2429546079144	1.08837465567647	-1.14202825417857	NA	1
AANAT	0.221695098881446	1.05425550168318	1.11774087425639	0.943202065849615	0.345577556931501	1
ABP1	102.323573612815	3.18656354368261	1.0269702681519	3.10287808956442	NA	1
ACCN1	55.9911871936665	0.914523194908113	1.12483085783658	0.813031744761199	NA	1
ACPP	171.705956358564	1.04994414447664	0.882472411874119	1.18977560130957	NA	1
ADCY8	21.0073058204717	0.881959346947738	1.17767651911922	0.748897793773925	NA	1
ADD2	352.271694950128	1.47601362555839	0.757592114017929	1.94829592104685	NA	1
AHSG	0.280661823979423	0.185029289816436	1.15358542098321	0.16039496204688	0.872569957947084	1
ALOX15	293.512112935269	-3.01497333717228	1.05113580740899	-2.86830047641901	NA	1
ALOX15B	17778.8181052201	-2.36515837592503	1.18203583299856	-2.00091935447097	NA	1
ALPPL2	0.276217073136763	1.1639907154302	1.13158304025385	1.0286392372663	0.303649232726625	1
ALX3	83.0181110604373	1.27538141069189	0.682938825911918	1.86748997465314	NA	1
AMBP	50.6782984016198	-1.13146523135051	1.07193143440187	-1.05553881063472	NA	1
AMT	298.150089372848	-0.473111934324729	0.723894631421117	-0.653564640196236	NA	1
ANK1	112.124736184689	-2.93289664284304	0.6278367438521	-4.67143197903362	NA	1
APOA2	3.67593571160985	1.82493409100878	1.2124037918087	1.5052197158558	NA	1
APOBEC1	0.204321460691371	1.0282058538723	1.11477831762446	0.922341094741925	0.356350684902309	1
APOD	118326.997653195	-3.68882132730175	0.803653933556596	-4.59006193247478	NA	1
KLK3	248.522909470777	-2.6831601741644	1.20970416593493	-2.21803003554236	NA	1
AQP3	2216.17347545627	-0.819973811433195	0.902132025372055	-0.908928835660195	NA	1
AREG	2894.71182064334	-0.452838045406705	1.17333740134963	-0.385940177894125	NA	1
ARHGDIG	66.3541499169971	0.83026160057327	1.06467960609449	0.779822958776183	NA	1
RHOH	767.218241085547	1.04324849977313	0.920026588262184	1.13393298963641	NA	1
PHOX2A	8.86798668730366	2.52401683694409	1.209441506462	2.08692758058854	NA	1
ART1	0.325857359939362	-0.398261181907899	1.16046777229848	-0.343190212959627	0.731455367006992	1
ART4	91.5888878456295	0.903239891122789	1.13436458138238	0.796251845259543	NA	1
ATP12A	6.92127923238057	1.81668953959833	1.08164344942888	1.67956413045127	NA	1
ATP1B3	8340.3960642961	1.09338945558464	0.591596886967501	1.84820015059461	NA	1
AVPR1B	0.224498205958234	1.05790998374943	1.1182399940876	0.946049139131898	0.344123523466469	1
BCL2A1	397.882709387425	2.4648504510713	0.829225277960208	2.97247384587037	NA	1
BDNF	39.6303492560877	0.714367594512758	0.751591809908122	0.95047282992624	NA	1
BNC1	74.4253413773031	-1.16829239163712	0.795270726019649	-1.46904991396383	NA	1
BMP5	149.23904695672	0.660741648027393	1.03387016443173	0.639095382339979	NA	1
CACNG1	20.5395920308611	1.04320838433855	1.09700597149969	0.950959622318561	NA	1
S100G	3.24475292699325	-1.64545690698665	1.19191107541629	-1.38051985666125	NA	1
CALCA	12.0710942617029	3.37853003762583	1.19675003546972	2.82308747649192	NA	1
CALML3	659.834265324022	-0.675595587951332	1.01483774896211	-0.665717833853022	NA	1
CASR	1.17368587612318	0.887920971333551	1.18614751345685	0.74857550284436	NA	1
CCBL1	338.326885553436	-1.63080580143302	0.698702700048337	-2.33404823155857	NA	1
CCKBR	44.8523438320312	3.8366778072744	1.00680135916875	3.81075946345773	NA	1
CD5L	0.347988859946579	-0.383754995941746	1.16049133969453	-0.330683205307471	0.740883789493853	1
MS4A3	0.346760302855411	0.210896547814513	1.16057993168738	0.181716521246311	0.855805199760171	1
CEL	486.546512222972	0.571840043346392	1.05943233601458	0.539760798219133	NA	1
CELP	1.08351552261823	1.59858177379849	1.17738305599258	1.35774144672978	NA	1
CGA	1781.5304976936	2.04300781590451	1.19809148252097	1.70521854608774	NA	1
CHIT1	570.740418515014	-4.62999099762913	0.968926466068117	-4.77847510597738	NA	1
CHRM3	165.100425105629	2.44390013487278	0.968913685404954	2.52230943961882	NA	1
CHRNA5	264.059735664263	2.9049673631937	0.792779782544042	3.66428032999481	NA	1
CLCA1	2.81334773248142	-1.83716848378141	1.18987921121841	-1.54399578247963	NA	1
CLU	62893.0538778089	-1.28841433505481	0.720206951010878	-1.78895015279483	NA	1
CCBP2	492.795697803786	0.625329379915416	0.858069108506895	0.728763422101906	NA	1
ABCC2	290.922574930508	-1.0734267473985	0.985283574467828	-1.08945969994302	NA	1
CNGA2	0.920772174746929	1.14419821125321	1.18038388841763	0.969344145138306	NA	1
COL9A1	12.8160250162343	2.00644002603673	1.04078241933312	1.9278189069742	NA	1
COL9A3	397.777544543227	2.27503353386873	1.00664699925127	2.26001124084297	NA	1
COL11A2	57.9190241813438	1.35866869787299	0.840502707142326	1.61649532634154	NA	1
COL19A1	17.0717691213304	2.1920734827596	1.11801901378466	1.96067638898118	NA	1
COX6A2	0.213158429947478	-0.237145708516162	1.13536592494864	-0.208871609852912	0.834548467380718	1
