NAME	TITLE	SCORE	
DDB1		0.20521578	
F8A1		0.20500349	
LRRC28		0.2049917	
CXorf23		0.20489335	
ZNF853		0.20488948	
RAB7L1		0.2048821	
KIAA0495		0.20487383	
PLEKHG3		0.20484746	
SSH1		0.2046356	
CBLB		0.2046166	
SCAND2		0.20443924	
PSIP1		0.2042228	
PCDHB19P		0.20421894	
TTC36		0.20412844	
KIF2A		0.2040635	
CLUL1		0.20400554	
CSDAP1		0.20387115	
MRS2P2		0.2038698	
ANGPT2		0.20385434	
ZNF878		0.20378765	
FN3KRP		0.20377909	
ITGAD		0.2037653	
UNC50		0.20343147	
AGA		0.2033445	
PRKCD		0.20334075	
ASB10		0.20331526	
FLJ39653		0.20328222	
PRMT5		0.20327108	
DIMT1L		0.20315923	
TBC1D10C		0.20307092	
LOC100270804		0.2030668	
PITX2		0.20303296	
NEK4		0.20289586	
CDC23		0.20288911	
TNS3		0.20286913	
AGBL1		0.20283149	
GATS		0.20266393	
PRKAB2		0.2026384	
TRIO		0.20261797	
PIK3AP1		0.20260522	
RPS6		0.20248124	
ANKRD19		0.20234749	
FSD1L		0.20221967	
RIMKLB		0.20219898	
GPR171		0.20219699	
NCRNA00032		0.20200549	
C9orf6		0.20199507	
UGT3A1		0.20197779	
LCN12		0.20167488	
KIR2DL1		0.20162739	
MTHFD2L		0.20150699	
RSPO3		0.20145565	
COMMD8		0.20144568	
POLD3		0.20142943	
PLSCR1		0.20140983	
HIC2		0.20130466	
URB1		0.2012644	
GPR173		0.20123978	
SLC26A2		0.20123208	
RAF1		0.20105274	
LTA4H		0.20103139	
WNT9A		0.20091708	
NTM		0.2008104	
FKBP7		0.20071483	
NKAIN4		0.20070425	
EIF3K		0.20069188	
DPP7		0.20064235	
PML		0.20059077	
ZBTB6		0.20054822	
CD320		0.20049381	
HERPUD2		0.20048642	
SENP2		0.200276	
ZNF287		0.20022802	
INTS4		0.20013238	
WDR87		0.20004341	
AKR1A1		0.19995384	
PSPN		0.19993803	
HSF5		0.19986534	
TEX261		0.1997964	
LARP1B		0.19977877	
HAL		0.19963121	
MT1L		0.19958913	
MED16		0.19935182	
CCDC148		0.19934507	
FBXL2		0.19912359	
DKFZP686I15217		0.19911379	
CCDC33		0.19902888	
TCEB3B		0.19898418	
C12orf10		0.1989225	
G2E3		0.19890177	
VPS39		0.19877112	
CCDC88C		0.19872212	
CHRM5		0.19860639	
TBC1D3C		0.19860166	
CCNG2		0.1985235	
ZNF215		0.19846226	
ARL2BP		0.19843335	
HERC2		0.19839261	
SLC25A40		0.19837648	
YPEL3		0.19834256	
TRAPPC4		0.19830072	
GLIPR1L2		0.19825876	
GNRHR		0.19820516	
PTPMT1		0.19819453	
NLRP11		0.19813031	
FBXO44		0.19797665	
VAMP4		0.19796556	
LANCL3		0.19793202	
SPRYD3		0.19784923	
VAT1		0.1975834	
GPC6		0.19756256	
TCF7		0.19754918	
TECTA		0.19738057	
RIMBP3C		0.19738005	
TMEM150A		0.19731	
ST13		0.19728447	
SERPINB10		0.19714637	
OR2W3		0.1971264	
ZNF528		0.19711278	
RPL18A		0.19704616	
ANKRD33		0.19692084	
EYA3		0.19691178	
C9orf3		0.19683526	
LOC440896		0.19680981	
KIAA0652		0.19669467	
UBN2		0.19663371	
GCNT7		0.19650619	
ASB9		0.19638754	
FLJ42627		0.19617353	
C1orf27		0.19597463	
OLFM2		0.19591892	
RBM15B		0.19575347	
C15orf58		0.19558631	
C9orf78		0.19535889	
ZNF33B		0.19524744	
OOEP		0.19520558	
RHD		0.19513498	
ETF1		0.19503145	
MYC		0.19497058	
GLI2		0.19494031	
ANXA8L2		0.19489796	
IKBIP		0.19475096	
RPL10		0.19474947	
RBM25		0.1947384	
RABGGTB		0.19452207	
MVK		0.19448991	
ZNF34		0.19444984	
MYL4		0.19442351	
METAP1		0.1943019	
MAT2A		0.19419459	
CAPNS2		0.19415295	
RPL13AP6		0.19409849	
AURKC		0.19406329	
POU2AF1		0.19391212	
SPON1		0.19385302	
XRN1		0.19375919	
TPPP2		0.19370721	
C20orf186		0.19370267	
TCTN3		0.19333084	
E2F4		0.19315128	
SERPINA6		0.19312955	
SPOCK2		0.19297762	
FABP5L3		0.1929671	
ATP6V0A1		0.19287421	
STX5		0.19267476	
DHX40		0.19264488	
CDK11A		0.19250087	
LOC100271832		0.1923613	
C19orf54		0.19233091	
CD46		0.19232808	
C4orf19		0.19214371	
MAPT		0.19211812	
IMMT		0.19192901	
SLC15A1		0.19179583	
ZNFX1		0.19173647	
CLINT1		0.1917266	
PFAS		0.19138567	
ECSIT		0.19119482	
HOXD8		0.19116944	
BAG1		0.191127	
TUSC1		0.19107589	
MRPS2		0.19101489	
PARP16		0.1907918	
AGER		0.19070642	
C6orf226		0.19070257	
REM1		0.1905974	
DHX8		0.19049393	
ZNF304		0.19047749	
TRIM16L		0.19037715	
C2orf42		0.19031173	
PRH2		0.19030112	
MEGF11		0.19023696	
TNFRSF10A		0.19023368	
CTR9		0.19011478	
ZNF432		0.19011082	
RAPH1		0.19009484	
OSMR		0.19008948	
RASGRP3		0.19008335	
OSBPL7		0.18999581	
NRG3		0.18997376	
ZNF180		0.18981467	
ATG4B		0.18953843	
NUDT22		0.18940951	
RANBP6		0.18935762	
ING4		0.18934494	
AMH		0.1893289	
PDZD8		0.18931381	
CNPY1		0.1891763	
CARD9		0.18916172	
KATNA1		0.1889678	
GOLGB1		0.18895854	
C3orf72		0.18889686	
METTL3		0.18887448	
CTSC		0.18883769	
CCDC144A		0.18882902	
PPP2R5C		0.1888156	
CXCL1		0.18880282	
ZKSCAN1		0.18876903	
SCMH1		0.18874687	
C1QL3		0.18869388	
IL18R1		0.1885835	
C6orf203		0.18848899	
AP4B1		0.18847056	
FBXL22		0.18839727	
LARP1		0.18837516	
RBBP8		0.18835506	
SSBP4		0.18830873	
TMEM62		0.1881293	
ERAS		0.1881283	
C8orf12		0.18802159	
C17orf68		0.18793471	
SLC35E3		0.18766734	
BLMH		0.18764463	
RAB5A		0.18760371	
MYO18B		0.18755005	
SPRY4		0.18752481	
AKR7A2		0.18743274	
PLEKHF1		0.18742636	
PDDC1		0.18741494	
C15orf38		0.18738417	
IMPG1		0.18733642	
P2RY4		0.1872571	
MRPL53		0.18715702	
GLT1D1		0.1871157	
TIAF1		0.18696098	
CCIN		0.18695214	
FGFBP3		0.18682395	
LOC441666		0.18675338	
SF1		0.18674329	
DDIT3		0.1865305	
ARHGEF1		0.18629475	
ELF4		0.18627034	
MAGEH1		0.18624364	
C17orf58		0.18616587	
SSTR3		0.18587899	
OBFC2A		0.18585792	
XYLT1		0.1857061	
BCLAF1		0.18565458	
CLDN23		0.18558623	
GPR75		0.18549466	
FAM134A		0.18547624	
FPR1		0.1853725	
MS4A1		0.18533064	
IFNAR2		0.1853148	
COQ4		0.18531072	
ASB14		0.18530723	
SLC26A6		0.18529037	
KRT12		0.18520093	
FLJ45445		0.1851094	
ACOT4		0.18506667	
PTER		0.18498276	
DNAJB1		0.1848961	
REXO2		0.18489183	
CCK		0.1848402	
PANK4		0.18470469	
CYP2F1		0.18467751	
HINT2		0.184476	
IGBP1		0.18447553	
MNAT1		0.18428427	
GGCX		0.18413733	
ITGA2B		0.18411912	
NUPR1		0.18407997	
DNAJC24		0.18398719	
VPS26B		0.18397044	
FAM178B		0.1839505	
C5orf54		0.18389216	
BCS1L		0.18386371	
PNPLA5		0.18382141	
ZNF41		0.1837156	
TP53TG3B		0.18370944	
SLC5A7		0.18357107	
GANC		0.18354693	
OS9		0.18353318	
PBXIP1		0.18346134	
C3orf31		0.18340014	
ATXN3		0.18331547	
C2orf24		0.18317007	
TTC39B		0.18312152	
CCM2		0.18306473	
DSPP		0.18305147	
RPL21		0.18285449	
SNRNP35		0.18275507	
POTEE		0.18269368	
PRRX1		0.1826197	
ARHGAP17		0.18260828	
YIPF4		0.18249291	
RNF165		0.18232808	
NCRNA00189		0.18218485	
C19orf20		0.18214679	
SOCS1		0.18192782	
LOC100128239		0.18167242	
ANAPC2		0.18158881	
CXorf38		0.18156809	
MTMR2		0.18153878	
MS4A7		0.1815074	
C2orf3		0.18144521	
ATP6V0E1		0.18137206	
EI24		0.18122958	
C12orf50		0.18122415	
LOC146336		0.18122415	
ODF3		0.18122415	
PCDH1		0.18120399	
IFRD2		0.1811071	
NEURL3		0.1809878	
POLR1E		0.18087816	
HDAC10		0.18087023	
ZNF284		0.18081874	
ADCK1		0.18079308	
DGKG		0.18074918	
ODF2L		0.18067615	
CYP7B1		0.18054545	
SPINK2		0.18047728	
FBXO18		0.18044342	
BCR		0.180373	
PHACTR4		0.18031916	
RABL3		0.18026622	
OSBP		0.18022585	
INGX		0.18010195	
CRNN		0.1799549	
RPTN		0.1799549	
LRRC3		0.1798394	
IGJ		0.17983493	
NDUFA8		0.17979284	
RPL31P11		0.17975812	
DDX24		0.17950386	
MINK1		0.17934923	
PXT1		0.17932205	
TBC1D9B		0.17927909	
C17orf55		0.17911051	
RPL14		0.17905882	
NUP188		0.1790155	
C9orf84		0.17901228	
WNT3		0.17898725	
MYNN		0.17893468	
MS4A10		0.17887016	
RAB39		0.17875163	
MTTP		0.17871875	
DPRXP4		0.17837195	
SYT12		0.17835392	
SGTA		0.17830394	
RBM11		0.17829624	
ZMYM1		0.17826685	
CNBP		0.17824942	
BCAM		0.17824091	
ALG5		0.17814179	
CIZ1		0.17802478	
KATNB1		0.17792745	
C1orf144		0.17790085	
FNBP4		0.1778942	
DND1		0.17789067	
OCA2		0.1778211	
CD74		0.17780846	
CHP		0.17777441	
ADAMTSL1		0.17774773	
TMEM128		0.17731659	
BTBD9		0.17726958	
TRAF1		0.17716682	
C17orf42		0.17700098	
FBXO11		0.17676929	
C6orf170		0.17670889	
TRADD		0.17669892	
FAM125A		0.17667678	
ZNF624		0.17660064	
PLA2G4C		0.1765769	
GOLGA1		0.176557	
NDUFS8		0.17647432	
RAB5C		0.17633332	
URM1		0.1762512	
IGDCC4		0.17623387	
PIAS4		0.17614433	
MDM1		0.1761062	
ZMIZ1		0.17603439	
PCDHB9		0.17602731	
GFOD2		0.17598516	
SLC37A2		0.17585802	
USP46		0.17575401	
C10orf28		0.17574763	
LOC100188949		0.17569987	
UTF1		0.1755597	
NUDCD3		0.17541662	
SPIN3		0.17538661	
PPP2R3A		0.1753258	
KIAA1704		0.17530876	
S100A6		0.17528377	
C17orf71		0.17522949	
NKPD1		0.17519923	
UBR7		0.1751476	
GTF2E2		0.17510647	
TMED8		0.17507513	
SH2D1A		0.17507254	
LTBP3		0.17492348	
CYP3A43		0.17490013	
GPR25		0.17485143	
C14orf39		0.17483568	
C21orf91		0.17479435	
C22orf23		0.17472191	
MTERFD3		0.17465712	
NHLH1		0.1745996	
SKIV2L2		0.17458488	
LOC220729		0.1745804	
CLVS2		0.1743451	
C2orf7		0.17419402	
MYLK4		0.17404538	
C14orf4		0.17397581	
NT5C		0.17392117	
ISLR		0.17391382	
LRRIQ1		0.17387207	
HLCS		0.1736797	
OR10A3		0.17364463	
PXN		0.17358781	
MTM1		0.17356671	
CREBBP		0.17315075	
ZNF554		0.17302297	
FRMD6		0.1730192	
LOC284688		0.17300996	
C15orf53		0.17294791	
GP5		0.17284647	
SGK196		0.17283094	
TMEM167A		0.1727973	
LRIG1		0.17270364	
MCCD1		0.1726838	
METTL10		0.17263524	
TMEM25		0.17262582	
FAM161A		0.17258349	
MORC4		0.1725656	
SNRNP48		0.17256187	
SLC15A2		0.17237431	
C9orf93		0.17232542	
TMCO3		0.172303	
PUM1		0.17222738	
TCIRG1		0.17211169	
PIP5K1C		0.17206411	
PLEKHG2		0.17202725	
TMTC3		0.17180286	
MGC21881		0.17176875	
RBM23		0.17175521	
ARHGAP9		0.17166641	
ZNF808		0.17164908	
ZNF300		0.1716346	
TMEM185B		0.17159063	
C22orf31		0.1715687	
CYP26C1		0.17150898	
LIPT1		0.17139167	
HK2		0.17135492	
NHLRC4		0.17134003	
C13orf35		0.17129338	
MYT1L		0.17125677	
METTL12		0.17120117	
SMU1		0.17115131	
LOC645332		0.17114933	
TCHH		0.17111106	
ZCCHC9		0.17109093	
FGF20		0.17105916	
ACY3		0.17097767	
DDX46		0.1708743	
UGT1A6		0.1708382	
C14orf162		0.17080833	
TCEAL5		0.1707903	
FAM55A		0.17073642	
TRIM33		0.17062877	
PTPRC		0.17054278	
DOK6		0.17046182	
PRKG1		0.17040002	
DAO		0.1703834	
DAPL1		0.17033274	
C14orf68		0.17030002	
LOC219347		0.17013748	
GRIN3B		0.16997248	
STXBP5		0.16992731	
ZFP1		0.16987073	
TAP2		0.16983962	
GNRHR2		0.16973032	
OR2A7		0.1696156	
CCL19		0.16957657	
CYB5R4		0.16949843	
ZNF394		0.16948691	
FMN1		0.16939615	
AP2B1		0.16939114	
GPR31		0.16934972	
LOC253724		0.16926591	
DDAH2		0.16921403	
LHFPL3		0.16920501	
LRP6		0.16920182	
AK3L1		0.16909681	
NFIL3		0.16878885	
RPL29P2		0.1686841	
SPATA13		0.1685463	
RAB38		0.16849016	
ALG14		0.16842666	
SNURF		0.16842313	
ZNF569		0.16830924	
GRAP		0.16828646	
LASS5		0.16827881	
SERTAD2		0.16824298	
TMC8		0.16818483	
TNIP2		0.16816066	
SH2B1		0.16811079	
INSIG2		0.16808756	
ACRBP		0.16806462	
SLC38A10		0.16791779	
PCYT2		0.16787572	
ZNF605		0.16784348	
ZNF23		0.16776855	
HPS1		0.1677669	
ING2		0.16765843	
ZNRF1		0.16763785	
CCDC90B		0.16762517	
FAM18A		0.16758043	
PRKAG1		0.16752099	
PRR18		0.16751117	
ZNF10		0.16725253	
C20orf141		0.1672329	
C1orf172		0.16719589	
CLEC4C		0.16705005	
EXD3		0.16698629	
KISS1R		0.16650784	
CHI3L1		0.16644816	
TTF1		0.16638751	
OR2T8		0.16632321	
POFUT2		0.16632207	
IMPA2		0.1662363	
PLA2G15		0.16617908	
ZNF418		0.1661226	
IGFBP7		0.16610463	
TFAM		0.16605106	
PPP2R5B		0.16604552	
GRHPR		0.16602693	
SAMD3		0.16585116	
EPN2		0.1656963	
ZNF589		0.1655681	
CNST		0.16551247	
CREB3L3		0.16533574	
TCTEX1D1		0.16514905	
MYOZ3		0.16497286	
LOC360030		0.16491576	
SEPN1		0.16470966	
ZNF414		0.16464235	
MRS2		0.16461377	
PEX3		0.16459848	
BRP44		0.16451406	
CDK19		0.16433199	
PDS5B		0.16418502	
AGAP2		0.16418272	
PTGS1		0.16402306	
MPP4		0.1640065	
DCHS2		0.16399527	
PCLO		0.16376296	
RB1CC1		0.16371508	
LOC541473		0.16362208	
CLC		0.1635606	
ZNF667		0.1634782	
CTNNA1		0.16347536	
NCRNA00158		0.1633966	
ANKRD17		0.16339202	
ONECUT1		0.1633801	
SFRP5		0.1631327	
IARS2		0.16311432	
SPATA20		0.16295397	
CNOT2		0.16292925	
CXADRP3		0.16290835	
CNR2		0.16288492	
PXDN		0.16288297	
BRD3		0.162872	
USP43		0.16278581	
LOC344595		0.16269088	
LRRC34		0.16266209	
TMEM39B		0.16228946	
CALY		0.16224699	
MYOG		0.16224699	
ST7OT3		0.16212222	
ASB8		0.1621199	
DNAJC5G		0.16206345	
OR2L3		0.16198497	
CELF1		0.1619086	
FFAR2		0.1618887	
C21orf129		0.16186349	
DPPA4		0.16183822	
SCRN3		0.16169693	
RCOR3		0.16166338	
CD3D		0.16165438	
ZNF322A		0.16161758	
OCEL1		0.1616121	
PRSS37		0.16157669	
TMEM101		0.16151007	
ZFP82		0.16134533	
NBPF3		0.16133368	
LOC100128640		0.16123594	
TUBGCP3		0.1611889	
ARID2		0.16118483	
FKRP		0.1611667	
RBP3		0.16113539	
SLA		0.1610836	
OPRK1		0.16105197	
ZNF578		0.16103625	
RFX1		0.16103163	
FAM47C		0.161018	
DUSP7		0.1609927	
SNORA34		0.16095793	
ASB2		0.16094925	
UBE2H		0.16088067	
C2CD3		0.16085905	
PFDN1		0.16080122	
PNPO		0.16067041	
SNAPC5		0.16056225	
ILVBL		0.16051383	
PAPD7		0.16033134	
ZNF80		0.1601266	
UPP1		0.16010024	
ANAPC10		0.16007991	
C2orf57		0.1600338	
GRIK4		0.15992475	
SCAND3		0.15990129	
NAPSB		0.1598523	
F2RL1		0.15977956	
PGGT1B		0.1596507	
LBXCOR1		0.15948862	
PAX9		0.15936288	
CACNA2D2		0.15933065	
MLX		0.15931754	
CRTC3		0.15930393	
COX8C		0.15925454	
SIT1		0.15914924	
CDC16		0.15914904	
GCET2		0.15914422	
L3MBTL3		0.15903735	
NFATC4		0.15903461	
PIN1		0.15903208	
ZNF767		0.15893982	
C7orf55		0.15892114	
ASAP1		0.15879986	
NRXN3		0.15878487	
NCOR1		0.15872937	
SIN3B		0.15872572	
LINS1		0.15870841	
UBXN1		0.15870427	
SMAP2		0.1587023	
GUCY2GP		0.15867315	
OR4F29		0.15865347	
AIM1		0.15864399	
CDK3		0.15859425	
ZNF22		0.15828994	
ABCB4		0.15826756	
MED18		0.15818845	
GP2		0.15811509	
SNORA5C		0.15808734	
ACOXL		0.15777078	
TTC12		0.1576888	
MAGEC3		0.15764813	
ZNF182		0.1576395	
PRSS50		0.15759814	
C17orf69		0.15757589	
ZNF611		0.15756787	
NAPRT1		0.1574966	
UIMC1		0.15729539	
ZNF389		0.15725064	
SLC24A1		0.15724477	
OR1E1		0.15719944	
TEX9		0.15717836	
GPR114		0.15698144	
FAR2		0.15680102	
HIST2H2BA		0.15679578	
NEU4		0.15677166	
MALT1		0.15672871	
FAHD2A		0.15666212	
ANKRD6		0.15665436	
HIST1H4K		0.15660799	
SPRED2		0.15660794	
TNF		0.15654418	
GALR2		0.1565124	
RPL13		0.15648425	
C17orf80		0.15647976	
SNORA67		0.15645126	
LYPD4		0.15640001	
SAMD13		0.15639296	
NCK1		0.15630963	
OCLM		0.15624543	
MYOF		0.15622815	
SLC25A3		0.1562179	
GOT1		0.1561879	
RRAGB		0.1561153	
GHRLOS		0.15602343	
PSAP		0.15597358	
FOLR4		0.15585351	
TAS1R2		0.15585351	
POU5F2		0.15583421	
OR4N4		0.15575838	
CISD3		0.15567422	
TMOD4		0.15564606	
CDK11B		0.15563165	
METTL9		0.15562882	
NPAS1		0.15555578	
ALG13		0.155553	
TMEM131		0.15543818	
NBPF1		0.15539569	
GPR89C		0.1553731	
COMMD9		0.15532647	
E2F6		0.15525058	
PLEKHA5		0.15519847	
ERLEC1		0.15512365	
ATF1		0.1550199	
NLE1		0.15500176	
RAD50		0.15496537	
CER1		0.15493877	
TPH2		0.15485586	
ZNF862		0.15481922	
IGLON5		0.15480052	
FANCE		0.15479718	
FRZB		0.15474308	
F7		0.15466087	
AOX2P		0.15463446	
C21orf84		0.15458348	
SH3TC2		0.15455058	
LRRC40		0.15452552	
DDX60		0.15444033	
PAPPA		0.15441269	
ATG4A		0.15439509	
C11orf16		0.15435524	
BBS2		0.15413025	
AUTS2		0.15411504	
MAP3K12		0.1541022	
C5orf15		0.15402928	
NIT1		0.15383974	
BTG4		0.15376481	
SUPT3H		0.15376446	
NLRP4		0.15369356	
AKAP5		0.15358172	
CD22		0.15348402	
MR1		0.15347266	
SNRNP70		0.15344296	
ELOVL2		0.153393	
C18orf8		0.15335359	
ZNF665		0.15327203	
SLC23A3		0.15320213	
RPL23P8		0.15312582	
IL4R		0.15295212	
GIN1		0.15284939	
C9orf85		0.15275289	
SNRPN		0.15266259	
FLJ35776		0.15262717	
ZMYND15		0.15260403	
C1orf198		0.15254298	
NAV1		0.15242888	
HCRTR2		0.15240642	
ABCB7		0.15237	
UCHL1		0.15223429	
MTRF1		0.15212849	
TUT1		0.15202898	
C20orf27		0.15192857	
DAZAP2		0.15189725	
ADORA1		0.15178178	
C8orf86		0.15173724	
ARL17A		0.15172069	
CD3G		0.1516904	
ZSCAN1		0.15168473	
PLEKHA7		0.1516117	
MRPL52		0.1516085	
PGPEP1L		0.15157272	
LAMB1		0.15153807	
SRBD1		0.15152417	
ZNF420		0.15139134	
MAPKSP1		0.15135337	
IFNG		0.1512273	
LOC149134		0.15120377	
C9orf40		0.15116607	
ZNF318		0.15116549	
ACBD5		0.15116486	
ARHGEF35		0.1509444	
SLC22A9		0.15072681	
CCDC83		0.15068533	
NUDT14		0.15047947	
MAP3K4		0.15044251	
DEPDC4		0.15026836	
ZNF700		0.15026072	
SNHG7		0.15018663	
LOC342346		0.15011534	
WDR49		0.14992148	
XCR1		0.14989579	
CHRFAM7A		0.14988938	
GPHN		0.1497365	
PAQR8		0.14970866	
CFLP1		0.1496824	
MIA3		0.14965315	
MAP3K11		0.14964496	
TMCO4		0.14954327	
NOG		0.1494168	
FAM45A		0.14938594	
FAM193A		0.14932768	
STEAP2		0.14923088	
ELP2		0.14915484	
OSGEP		0.14904748	
GADD45A		0.14899118	
ARHGAP18		0.14890568	
AP1G2		0.14889033	
SYTL2		0.14888364	
MYEOV2		0.14885724	
GTPBP8		0.14884563	
ARID1B		0.14881545	
PROCA1		0.14870675	
MYO18A		0.14865221	
KBTBD10		0.14854217	
C12orf71		0.14853965	
SART1		0.1485394	
LOC100240734		0.1484683	
PPP1R3D		0.14836952	
SRD5A3		0.14816414	
GJD4		0.14812627	
PCDHGB6		0.14810708	
C5orf40		0.14810012	
LOC400804		0.14805895	
MOCS2		0.14800641	
C9orf91		0.14795856	
PCDHAC2		0.14795	
SRFBP1		0.14789018	
FYB		0.14771728	
C20orf106		0.14747776	
NELL1		0.14747354	
SYT4		0.14745979	
FFAR1		0.14741921	
LOC100130264		0.14741921	
SEC11A		0.14738217	
ZNF823		0.14729041	
SDAD1		0.1472622	
LOC100133612		0.14721803	
FUT11		0.14712366	
PRKACA		0.14712305	
SNORA40		0.14709923	
PDGFB		0.14705038	
MNDA		0.1470477	
TIGD6		0.14703356	
CYP2D6		0.14697815	
RPRD1A		0.14697814	
PACSIN2		0.14687745	
C14orf166B		0.1468627	
NPL		0.14681518	
SNAI3		0.14680013	
FMNL3		0.14679511	
FUT1		0.14677776	
TAS2R14		0.14677207	
LPPR3		0.14666167	
BSDC1		0.14661852	
S100PBP		0.14660321	
PKLR		0.14657257	
HMGXB4		0.14652663	
IL5		0.14642932	
CCDC115		0.14635207	
C17orf59		0.14633864	
TNFSF9		0.14623033	
ERN1		0.14620298	
NRADDP		0.146168	
SFT2D3		0.14608893	
WTAP		0.14601965	
USP6		0.14599773	
PFN4		0.14594077	
LBR		0.14593317	
BTBD1		0.1459303	
FAM71A		0.1457987	
CDIPT		0.14574742	
KRT4		0.14572561	
ALAS1		0.14568053	
FOXI1		0.14566281	
AMDHD1		0.14565174	
WBP2		0.14547072	
CEBPB		0.14530239	
FXR2		0.14519802	
CTAGE5		0.14517722	
MRPL35		0.14497086	
TEC		0.14494279	
MRPS18C		0.14494072	
PPID		0.1449328	
CDC5L		0.14490047	
CEP192		0.14483382	
PINX1		0.14482595	
C12orf35		0.14476584	
LOC284551		0.14473325	
HIST1H2AD		0.14468347	
CHD6		0.144663	
DGKE		0.14462332	
TALDO1		0.1445489	
FLJ41941		0.14453067	
SSTR5		0.14452969	
GRK1		0.14452042	
CIDECP		0.14417188	
CTSE		0.14385529	
CHPT1		0.14377812	
GOLGA2		0.14373998	
MINA		0.14365411	
RPS29		0.14357235	
RPL13P5		0.14355253	
UTP15		0.1435291	
RRH		0.14348488	
CMTM6		0.14344893	
ZNF664		0.14338192	
RPP14		0.14337856	
KLHL6		0.14333345	
RWDD3		0.14314148	
WDR60		0.14313355	
CSDA		0.14308502	
C22orf25		0.14302605	
ZNF433		0.14296925	
CDA		0.14295836	
CLCF1		0.14275807	
LOC339535		0.14268704	
RHOG		0.14267531	
KIAA1586		0.14262792	
DGKH		0.14252883	
LOC646762		0.14251289	
GPBP1L1		0.14240763	
C2orf16		0.14237091	
TJAP1		0.14235353	
PROX2		0.14234225	
CWC27		0.14226434	
NAALADL2		0.14225718	
IFNGR2		0.14219211	
ERLIN2		0.1420813	
TOLLIP		0.14203729	
CDH17		0.14193872	
EGLN2		0.14185171	
SECISBP2		0.14174259	
PSMB8		0.14159685	
TMEM211		0.14139009	
NOC3L		0.14130604	
TRAPPC5		0.14122315	
SNF8		0.1411966	
ABHD8		0.14115857	
STK38		0.14111698	
RGR		0.1411143	
C16orf68		0.1409903	
SAPS2		0.14098589	
CYB5R1		0.140956	
LOC147727		0.14095479	
PRKAR2A		0.1407851	
SPINK6		0.14076966	
SLC39A5		0.14075892	
CACNG2		0.140748	
SAMSN1		0.14073166	
ATP4B		0.14070778	
PRSSL1		0.14069657	
SLC4A11		0.14069499	
ARG2		0.14067082	
CTNND1		0.14060554	
TTC19		0.14055833	
NBL1		0.14054108	
ZFPL1		0.14052114	
ATG2A		0.14049205	
C9orf64		0.14031097	
PPP1R7		0.14018597	
KCTD16		0.14011464	
S100A3		0.14008544	
ZW10		0.14007428	
ZNF524		0.14004198	
KIAA1217		0.13996118	
IL1F9		0.13989036	
QRFP		0.13987295	
UQCRFS1		0.13976368	
FCRL1		0.13973007	
ORM2		0.13967231	
PRL		0.13959937	
UGT3A2		0.13959695	
ASRGL1		0.13959508	
FAM21A		0.13955623	
LOC100134259		0.13945304	
ZNF596		0.13925226	
SNAP25		0.13920033	
TMED6		0.13918592	
SLC25A1		0.13917002	
CRY1		0.13912754	
SAFB2		0.13910724	
APC2		0.1390825	
ZNF828		0.1389384	
RPE65		0.13892479	
UNC5A		0.13888112	
MT2A		0.13886558	
AQP10		0.13883668	
S100A12		0.13883522	
PCCB		0.1388241	
KLHDC10		0.1387595	
ESD		0.13869698	
SLC7A8		0.13859725	
ATN1		0.13856266	
MAGEB2		0.13838343	
TBC1D10A		0.1382547	
SIRPD		0.13808765	
SLC2A14		0.13808332	
EIF4ENIF1		0.13804244	
HERC5		0.13801073	
MIB2		0.13798374	
ITPRIP		0.13791464	
ARHGAP27		0.13779448	
AMMECR1L		0.1375779	
CLCNKA		0.13752513	
ZNF606		0.13748577	
SHF		0.1372956	
CXorf58		0.13725148	
SOCS4		0.13720623	
NR4A1		0.13717897	
EPGN		0.13712753	
ZNF358		0.13711336	
TFPI2		0.13704547	
SLMAP		0.13684596	
SCFD2		0.1367399	
CHRNA7		0.13669707	
WRB		0.13664326	
NT5C1B		0.13660847	
AMN		0.1365786	
EP400		0.13657667	
STK33		0.13646413	
CAMLG		0.13643935	
MRPL20		0.13634987	
SLC35B3		0.1363148	
CHRNB2		0.136164	
SCARB1		0.13614105	
SDF4		0.13612753	
DCAF17		0.13608533	
TMEM179		0.1358715	
SQRDL		0.13585295	
ART1		0.13581216	
ZNF429		0.13575447	
SDC4		0.13565232	
MRPS10		0.13557044	
IL2		0.135562	
CCDC153		0.13552022	
MSH5		0.13549912	
TBC1D2		0.13544723	
MRE11A		0.13543025	
HOXB1		0.1353829	
LOC284798		0.1353829	
OR10H5		0.1353829	
PLG		0.1353829	
TDRG1		0.1353829	
ATPBD4		0.13532689	
LY75		0.13528228	
KLRC2		0.13520244	
IQUB		0.13510676	
ZNF37A		0.13503048	
UQCRB		0.13500279	
OR1E2		0.13488352	
ZDHHC24		0.13486639	
ACSF2		0.13486293	
WFDC10A		0.13486211	
SIP1		0.1348409	
ZNF236		0.13483664	
DNAJC16		0.1348116	
SOAT2		0.13469194	
TMEM136		0.1345983	
CLCA3P		0.13458756	
MPST		0.13447778	
MACROD2		0.13444972	
FRS3		0.13442345	
NXT2		0.1343995	
KBTBD13		0.13434082	
OR9Q1		0.13434082	
SLC25A31		0.13434082	
A2LD1		0.13430746	
CSNK1A1		0.13423926	
HOXB4		0.13418154	
ACCSL		0.13415354	
PRR5L		0.1341508	
C17orf60		0.13408075	
DHCR7		0.13351439	
TNC		0.13343363	
RPL41		0.13340665	
C14orf119		0.1334036	
